Time_s,Velocity_Smooth_m_s,Velocity_Uncertainty_m_s
2.687203125000000088e-06,-6.519197879459223799e+00,2.611001769396252281e-01
2.687210937000000050e-06,-6.704971946458439191e+00,2.609778847287165249e-01
2.687218749999999910e-06,-6.886837766495371937e+00,2.608556913884354511e-01
2.687226561999999873e-06,-7.064409282746164642e+00,2.607336280375153192e-01
2.687234375000000156e-06,-7.237318596171219198e+00,2.606116632652513698e-01
2.687242187000000119e-06,-7.405216373818018560e+00,2.606070001479390830e-01
2.687249999999999979e-06,-7.567772150901530104e+00,2.606023366006126607e-01
2.687257811999999941e-06,-7.724674537397456575e+00,2.605976738170548979e-01
2.687265624999999801e-06,-7.875631342971932902e+00,2.605930106035079241e-01
2.687273436999999764e-06,-8.020369628827561215e+00,2.605883481536687696e-01
2.687281250000000047e-06,-8.158635701212920921e+00,2.605836852738650511e-01
2.687289062000000010e-06,-8.290195055010073588e+00,2.605790231577089222e-01
2.687296875000000293e-06,-8.414832278927875109e+00,2.605743606116128763e-01
2.687304687000000256e-06,-8.532350931262325133e+00,2.605696988291038019e-01
2.687312500000000116e-06,-8.642573395700221539e+00,2.605650366166798459e-01
2.687320312000000078e-06,-8.745340725118035508e+00,2.605603751677819657e-01
2.687328124999999938e-06,-8.840512482253338078e+00,2.605557132889941285e-01
2.687335936999999901e-06,-8.927966581066533180e+00,2.605510521736717489e-01
2.687343750000000184e-06,-9.007599136732878264e+00,2.605463906284838371e-01
2.687351562000000147e-06,-9.079324329004277772e+00,2.605417298467011533e-01
2.687359375000000007e-06,-9.143074281540979342e+00,2.605370686350779175e-01
2.687367186999999969e-06,-9.198798962540399415e+00,2.605324081867990138e-01
2.687374999999999829e-06,-9.246466106573931754e+00,2.605277473087043716e-01
2.687382811999999792e-06,-9.286061161851451473e+00,2.605230871938935544e-01
2.687390625000000075e-06,-9.317587260797692394e+00,2.605184266492915901e-01
2.687398437000000038e-06,-9.341065215068860894e+00,2.605137668679129992e-01
2.687406250000000321e-06,-9.356533535171276839e+00,2.605091066567680191e-01
2.687414062000000284e-06,-9.364048469073932068e+00,2.605044472087859608e-01
2.687421874999999720e-06,-9.363684060735378623e+00,2.604997873310627710e-01
2.687429687000000106e-06,-9.355532223854471141e+00,2.604951282164411075e-01
2.687437499999999966e-06,-9.339702824130947434e+00,2.604904686721031259e-01
2.687445311999999929e-06,-9.316323768511432846e+00,2.604858098908066633e-01
2.687453125000000212e-06,-9.285541092172698185e+00,2.604811506798180853e-01
2.687460937000000175e-06,-9.247519037558621591e+00,2.604764922318107412e-01
2.687468750000000035e-06,-9.202440117853758039e+00,2.604718333541364839e-01
2.687476561999999997e-06,-9.150505157971039694e+00,2.604671752393825090e-01
2.687484374999999857e-06,-9.091933299732005480e+00,2.604625166949863790e-01
2.687492186999999820e-06,-9.026961966771825274e+00,2.604578589134499689e-01
2.687500000000000103e-06,-8.955846777107719703e+00,2.604532007022959395e-01
2.687507812000000066e-06,-8.878861391745768827e+00,2.602841486805372861e-01
2.687515624999999926e-06,-8.796297291624437520e+00,2.601152943712371490e-01
2.687523437000000312e-06,-8.708463470374297799e+00,2.599466805717845497e-01
2.687531249999999748e-06,-8.615686033825660672e+00,2.597782636888142371e-01
2.687539061999999711e-06,-8.518307695927060053e+00,2.596100864099299965e-01
2.687546874999999994e-06,-8.416687161760949110e+00,2.594421052556959983e-01
2.687554686999999957e-06,-8.311198390719358287e+00,2.592743628044148485e-01
2.687562500000000240e-06,-8.202229730220675918e+00,2.591068156901417674e-01
2.687570312000000203e-06,-8.090182916663927415e+00,2.589395063822507725e-01
2.687578125000000063e-06,-7.975471938455909182e+00,2.587723916278698022e-01
2.687585937000000025e-06,-7.858521758217293929e+00,2.586055137878426335e-01
2.687593749999999885e-06,-7.739766896228346127e+00,2.584388297219268327e-01
2.687601561999999848e-06,-7.619649875111599080e+00,2.582723816828678687e-01
2.687609375000000131e-06,-7.498619531681786299e+00,2.581061266425945244e-01
2.687617187000000094e-06,-7.377129203127839929e+00,2.579401067461834507e-01
2.687624999999999954e-06,-7.255634797521326007e+00,2.577742790773054349e-01
2.687632812000000340e-06,-7.134592761242344316e+00,2.576086856737332953e-01
2.687640624999999776e-06,-7.014457957970176238e+00,2.574432837304795330e-01
2.687648436999999739e-06,-6.895681477770856382e+00,2.572781151784296338e-01
2.687656250000000022e-06,-6.778708395515352869e+00,2.571131373234414874e-01
2.687664061999999985e-06,-6.663975500210002068e+00,2.569483919899817059e-01
2.687671875000000268e-06,-6.551909018202190182e+00,2.567838365943308498e-01
2.687679687000000231e-06,-6.442922355488489572e+00,2.566195128548956483e-01
2.687687500000000091e-06,-6.337413884051035673e+00,2.564553782979767105e-01
2.687695312000000053e-06,-6.235764796966795309e+00,2.562914745363042424e-01
2.687703124999999913e-06,-6.138337057018071974e+00,2.561277592057722985e-01
2.687710936999999876e-06,-6.045471465940049249e+00,2.559642738138523943e-01
2.687718750000000160e-06,-5.957485872989092712e+00,2.558009761055888287e-01
2.687726562000000122e-06,-5.874673548155400660e+00,2.556379074836094278e-01
2.687734374999999982e-06,-5.797301737342695382e+00,2.554750258016953990e-01
2.687742186999999944e-06,-5.725610415560587363e+00,2.553123723579908688e-01
2.687749999999999805e-06,-5.659811253756152460e+00,2.551499051146023933e-01
2.687757811999999767e-06,-5.600086809956671630e+00,2.549876652656017928e-01
2.687765625000000051e-06,-5.546589949886246096e+00,2.548256108809849874e-01
2.687773437000000013e-06,-5.499443504192373489e+00,2.546637830511604972e-01
2.687781250000000297e-06,-5.458740161001612634e+00,2.545021399535974393e-01
2.687789062000000259e-06,-5.424542592975330813e+00,2.540474237077348652e-01
2.687796875000000119e-06,-5.396883811657980701e+00,2.535942715408758819e-01
2.687804687000000081e-06,-5.375767741614089879e+00,2.531427907886774076e-01
2.687812499999999942e-06,-5.361170002767825515e+00,2.526928572609432599e-01
2.687820311999999904e-06,-5.353038885890160969e+00,2.522445775920499345e-01
2.687828125000000188e-06,-5.351296507985553674e+00,2.517978285328786869e-01
2.687835937000000150e-06,-5.355840127008689500e+00,2.513527160231586732e-01
2.687843750000000010e-06,-5.366543598810658899e+00,2.509091177440482823e-01
2.687851561999999972e-06,-5.383258954745850922e+00,2.504671389470393139e-01
2.687859374999999833e-06,-5.405818080938589176e+00,2.500266582329337406e-01
2.687867186999999795e-06,-5.434034476296957905e+00,2.495877801714650734e-01
2.687875000000000079e-06,-5.467705069446408217e+00,2.491503842725374951e-01
2.687882812000000041e-06,-5.506612074249749078e+00,2.487145744305280237e-01
2.687890625000000325e-06,-5.550524862570776818e+00,2.482802310541107338e-01
2.687898437000000287e-06,-5.599201837490117128e+00,2.478474573685381932e-01
2.687906249999999724e-06,-5.652392286279813938e+00,2.474161346711500897e-01
2.687914062000000110e-06,-5.709838198748926175e+00,2.469863655241642808e-01
2.687921874999999970e-06,-5.771276036265447829e+00,2.465580321035892586e-01
2.687929686999999932e-06,-5.836438435559553106e+00,2.461312363149051885e-01
2.687937500000000216e-06,-5.905055837358161419e+00,2.457058612027582523e-01
2.687945312000000178e-06,-5.976858029535065953e+00,2.452820080219755006e-01
2.687953125000000038e-06,-6.051575595684487219e+00,2.448595606762144217e-01
2.687960937000000001e-06,-6.128941262120651601e+00,2.444386197755245294e-01
2.687968749999999861e-06,-6.208691138530317843e+00,2.440190700730247575e-01
2.687976561999999823e-06,-6.290565848934090099e+00,2.436010115399544762e-01
2.687984375000000107e-06,-6.374311549311229008e+00,2.431843297694186168e-01
2.687992187000000069e-06,-6.459680832272754358e+00,2.427691240997442712e-01
2.687999999999999929e-06,-6.546433517284107495e+00,2.423552809547555587e-01
2.688007812000000315e-06,-6.634337330653893972e+00,2.419428990455390338e-01
2.688015624999999752e-06,-6.723168473805771761e+00,2.415318656175770573e-01
2.688023436999999714e-06,-6.812712085333796352e+00,2.411222787604557771e-01
2.688031249999999998e-06,-6.902762601166648082e+00,2.407140265321439931e-01
2.688039061999999960e-06,-6.993124014406541633e+00,2.403072064065346347e-01
2.688046875000000244e-06,-7.083610041870778140e+00,2.399017072452225563e-01
2.688054687000000206e-06,-7.174044201951822686e+00,2.398180879421237532e-01
2.688062500000000066e-06,-7.264259810428507436e+00,2.397345162180518352e-01
2.688070312000000029e-06,-7.354099896176333750e+00,2.396510134050996166e-01
2.688078124999999889e-06,-7.443417048037124673e+00,2.395675580643584213e-01
2.688085936999999851e-06,-7.532073192838444342e+00,2.394841714982984260e-01
2.688093750000000135e-06,-7.619939314369918115e+00,2.394008322979366832e-01
2.688101562000000097e-06,-7.706895119142709305e+00,2.393175617361912866e-01
2.688109374999999957e-06,-7.792828650881320485e+00,2.392343384339469525e-01
2.688117186999999920e-06,-7.877635863107966152e+00,2.391511836346130460e-01
2.688124999999999780e-06,-7.961220153787679443e+00,2.390680759888839380e-01
2.688132811999999742e-06,-8.043491867615607305e+00,2.389850367107304863e-01
2.688140625000000026e-06,-8.124367769996768018e+00,2.389020444805854126e-01
2.688148436999999988e-06,-8.203770499805948191e+00,2.388191204830512615e-01
2.688156250000000272e-06,-8.281628004160300094e+00,2.387362434282368495e-01
2.688164062000000234e-06,-8.357872960279697949e+00,2.386534344714282552e-01
2.688171875000000094e-06,-8.432442191277417010e+00,2.385706723523574047e-01
2.688179687000000057e-06,-8.505276075825676685e+00,2.384879781970457302e-01
2.688187499999999917e-06,-8.576317962132010919e+00,2.384053307747864836e-01
2.688195311999999879e-06,-8.645513585433562298e+00,2.383227511824060063e-01
2.688203125000000163e-06,-8.712810497469977378e+00,2.382402182186881268e-01
2.688210937000000125e-06,-8.778157509133398761e+00,2.381577529513337066e-01
2.688218749999999985e-06,-8.841504152973687525e+00,2.380753342085600577e-01
2.688226561999999948e-06,-8.902800168965368854e+00,2.379929830289846115e-01
2.688234374999999808e-06,-8.961995015933680975e+00,2.379106782702017087e-01
2.688242186999999770e-06,-9.019037417119250222e+00,2.378284409418144063e-01
2.688250000000000054e-06,-9.073874938827650283e+00,2.377462499307237409e-01
2.688257812000000016e-06,-9.126453609358572194e+00,2.376641262175872571e-01
2.688265625000000300e-06,-9.176717580460950430e+00,2.375820487185519303e-01
2.688273437000000262e-06,-9.224608836054184025e+00,2.375000383853806962e-01
2.688281250000000122e-06,-9.270066949240124643e+00,2.374180741634142056e-01
2.688289062000000085e-06,-9.313028892772980072e+00,2.373361769755715778e-01
2.688296874999999945e-06,-9.353428905356841128e+00,2.372543257963267704e-01
2.688304686999999907e-06,-9.391198414161907593e+00,2.371725415198232267e-01
2.688312500000000191e-06,-9.426266016684898830e+00,2.374448873729477494e-01
2.688320312000000153e-06,-9.458557524494795032e+00,2.377178244376892402e-01
2.688328125000000013e-06,-9.487996066412682339e+00,2.379914247523170767e-01
2.688335936999999976e-06,-9.514502254945371718e+00,2.382656204511344744e-01
2.688343749999999836e-06,-9.537994412079429551e+00,2.385404839146119949e-01
2.688351561999999798e-06,-9.558388855960439301e+00,2.388159469738042051e-01
2.688359375000000082e-06,-9.575600245521261655e+00,2.390920823538781326e-01
2.688367187000000044e-06,-9.589541980936665766e+00,2.393688215805986619e-01
2.688375000000000328e-06,-9.600126655093815131e+00,2.396462377263186838e-01
2.688382812000000290e-06,-9.607266555262238938e+00,2.399242620095141387e-01
2.688390624999999727e-06,-9.610874208378554329e+00,2.402029678521921952e-01
2.688398437000000113e-06,-9.610862963951680271e+00,2.404822861635690090e-01
2.688406249999999973e-06,-9.607147611290866251e+00,2.407622907178291749e-01
2.688414061999999935e-06,-9.599645022911962755e+00,2.410429121127583840e-01
2.688421875000000219e-06,-9.588274818576941527e+00,2.413242244773877443e-01
2.688429687000000181e-06,-9.572960040810983173e+00,2.416061580959743271e-01
2.688437500000000041e-06,-9.553627837388194877e+00,2.418887874549232875e-01
2.688445312000000004e-06,-9.530210142848121180e+00,2.421720425229379470e-01
2.688453124999999864e-06,-9.502644347957408755e+00,2.424559981463957625e-01
2.688460936999999826e-06,-9.470873955169828662e+00,2.427405839762963868e-01
2.688468750000000110e-06,-9.434849208953872690e+00,2.430258752216595264e-01
2.688476562000000072e-06,-9.394527694843208820e+00,2.433118012136118447e-01
2.688484374999999932e-06,-9.349874902289780465e+00,2.435984375264650947e-01
2.688492187000000318e-06,-9.300864743218980379e+00,2.438857131693931146e-01
2.688499999999999755e-06,-9.247480021974265441e+00,2.441737040846293783e-01
2.688507811999999717e-06,-9.189712851504635793e+00,2.444623389572028460e-01
2.688515625000000001e-06,-9.127565013234869795e+00,2.447516941000963120e-01
2.688523436999999963e-06,-9.061048255113067995e+00,2.450416978718888972e-01
2.688531250000000247e-06,-8.990184527778742662e+00,2.453324269590426987e-01
2.688539062000000209e-06,-8.915006154981751862e+00,2.456238093915494303e-01
2.688546875000000070e-06,-8.835555941574423144e+00,2.459159222320764782e-01
2.688554687000000032e-06,-8.751887214350698940e+00,2.462086931798244949e-01
2.688562499999999892e-06,-8.664063800628040823e+00,2.465021996764669432e-01
2.688570311999999854e-06,-8.572159946141768572e+00,2.467963690881265493e-01
2.688578125000000138e-06,-8.476260172978030027e+00,2.470912792383433698e-01
2.688585937000000100e-06,-8.376459082250034882e+00,2.472712137183847025e-01
2.688593749999999961e-06,-8.272861105424773598e+00,2.474514335332462511e-01
2.688601561999999923e-06,-8.165580208294445086e+00,2.476318931234321452e-01
2.688609374999999783e-06,-8.054739552935217262e+00,2.478126392651427978e-01
2.688617186999999745e-06,-7.940471122650428093e+00,2.479936262675077330e-01
2.688625000000000029e-06,-7.822915314868637005e+00,2.481749010451325954e-01
2.688632811999999991e-06,-7.702220508299467916e+00,2.483564177751864943e-01
2.688640625000000275e-06,-7.578542609825457355e+00,2.485382235112977567e-01
2.688648437000000237e-06,-7.452044585821288258e+00,2.487202722981248504e-01
2.688656250000000098e-06,-7.322895985214252335e+00,2.489026113289203035e-01
2.688664062000000060e-06,-7.191272455856293710e+00,2.490851945152785796e-01
2.688671874999999920e-06,-7.057355264793856442e+00,2.492680691907017687e-01
2.688679686999999882e-06,-6.921330822589953691e+00,2.494511891331238351e-01
2.688687500000000166e-06,-6.783390215855497729e+00,2.496346018169447734e-01
2.688695312000000129e-06,-6.643728755145549059e+00,2.498182608858391662e-01
2.688703124999999989e-06,-6.502545538368136313e+00,2.500022139557269152e-01
2.688710936999999951e-06,-6.360043034946780693e+00,2.501864145354799618e-01
2.688718749999999811e-06,-6.216426690405359778e+00,2.503709103831648353e-01
2.688726561999999774e-06,-6.071904554694371292e+00,2.505556548722442933e-01
2.688734375000000057e-06,-5.926686936715255705e+00,2.507406959035915484e-01
2.688742187000000020e-06,-5.780986083171538503e+00,2.509259867146506062e-01
2.688750000000000303e-06,-5.635015883612015664e+00,2.511115753497451530e-01
2.688757812000000266e-06,-5.488991600275863192e+00,2.512974149097272347e-01
2.688765625000000126e-06,-5.343129623293500607e+00,2.514835535829990087e-01
2.688773437000000088e-06,-5.197647249450697338e+00,2.516699443332441888e-01
2.688781249999999948e-06,-5.052762481876237999e+00,2.518566354935947160e-01
2.688789061999999911e-06,-4.908693849396830622e+00,2.520435798899460234e-01
2.688796875000000194e-06,-4.765660243824968667e+00,2.522308260008359615e-01
2.688804687000000157e-06,-4.623880770253942174e+00,2.524183265137478482e-01
2.688812500000000017e-06,-4.483574609354492146e+00,2.526061300532748133e-01
2.688820311999999979e-06,-4.344960887742570499e+00,2.527941891679213460e-01
2.688828124999999839e-06,-4.208258550668171338e+00,2.529825526289898319e-01
2.688835936999999802e-06,-4.073686237110142550e+00,2.531711728453751031e-01
2.688843750000000085e-06,-3.941462149050518615e+00,2.533600987357767509e-01
2.688851562000000048e-06,-3.811803913504315133e+00,2.535492825688453467e-01
2.688859375000000331e-06,-3.684928431984246355e+00,2.536193735460274268e-01
